Region.hospital,Facility,Dist.to.reg.hosp,tier,Longitude,Latitude ,region,district,xpert,unitID
Komfo Anokye Teaching Hospital,Sepe-Dote Health Centre,0.0542465,6,-1.57928,6.71907,Ashanti,Asokore Mampong,no,0
Sefwi Wiawso Hospital,Sewum Health Centre,0.634832,6,-2.81939,5.67628,Western North,Aowin,no,0
REGIONAL HOSPITA KOFORIDUA,Shai Osudoku Hospital,0.408329,4,0.09238,5.88561,Greater Accra,Shai-Osudoku,yes,0
Effia Nkwanta Regional Hospital,Shama Health Centre,0.140286,6,-1.63498,5.01188,Western,Shama,no,0
Bolgatanga Regional Hospital,Sherigu Health Centre,0.0729047,6,-0.92323,10.7682,Upper East,Bolgatanga Municipal,no,0
Ho Teaching Hospital,Shia Health Centre,0.207167,6,0.56212,6.79456,Upper East,Ho,no,0
Cape Coast Teaching Hospital,Sienchem CHPS,0.74835,7,-1.52197,5.79727,Central,Assin North,no,0
Effia Nkwanta Regional Hospital,Simpa Health Centre,0.408832,6,-2.10835,5.11074,Western,Tarkwa-Nsuaem,no,0
Bolgatanga Regional Hospital,Siniensi Community Clinic,0.508051,7,-1.35,10.6667,Upper East,Builsa North,no,0
REGIONAL HOSPITA KOFORIDUA,Sisiamang CHPS,0.175989,7,-0.247274,6.27235,Eastern,Upper Manya-Krobo,no,0
Ho Teaching Hospital,Sofa (Salvation Army) Health Centre,0.267948,6,0.63913,6.3837,Volta,Adaklu,no,0
Ho Teaching Hospital,Sogakope District Hospital,0.608981,4,0.61525,6.00773,Volta,South Tongu,yes,0
Bolgatanga Regional Hospital,Sokabisi Health Centre,0.0316989,6,-0.88832,10.7901,Upper East,Bolgatanga Municipal,no,0
REGIONAL HOSPITA KOFORIDUA,Somanya Polyclinic,0.238772,4,-0.01842,6.09773,Eastern,Yilo-Krobo,no,0
Wa Regional Hospital,Sombo Health Centre,0.175665,6,-2.55833,10.2583,Upper West,Nadowli-Kaleo,no,0
Baptist Hospital,Songo Health Centre,0.224989,6,-0.29988,10.7348,Upper East,Garu,no,0
Cape Coast Teaching Hospital,Sonkwaa Polyclinic,0.31837,5,-1.0504,5.3586,Central,Ajumako-Enyan-Essiam,no,0
Ridge Hospital,Sowutuom RCH Clinic,0.10508,7,-0.283386,5.62454,Greater Accra,Ga Central,no,0
Ridge Hospital,Speed Medical,0.251467,5,-0.02993,5.7485,Greater Accra,Kpone-Katamanso,no,0
REGIONAL HOSPITA KOFORIDUA,Sra Health Centre,0.223885,6,-0.03333,6.1,Eastern,Yilo-Krobo,no,0
Cape Coast Teaching Hospital,Srafa CHPS,0.230713,7,-1.22986,5.33408,Central,Abura-Asebu-Kwamankese,no,0
Cape Coast Teaching Hospital,Srafa Kokodo CHPS,0.414213,7,-0.84319,5.21881,Central,Ekumfi,no,0
Ho Teaching Hospital,St Anthony's (Dzodze) Hospital,0.620987,4,0.9894,6.24103,Volta,Ketu North,yes,0
Effia Nkwanta Regional Hospital,St Benedict Hospital,0.0868679,5,-1.68233,4.98489,Western,Shama,no,0
REGIONAL HOSPITA KOFORIDUA,St Dominic Hospital,0.543837,4,-0.79876,6.04703,Eastern,Denkyembour,yes,0
Ridge Hospital,St Florence Clinic,0.208311,7,-0.03285,5.68808,Greater Accra,Ashaiman,no,0
Cape Coast Teaching Hospital,St Francis Xavier Hospital,0.59732,4,-1.28136,5.6996,Central,Assin Foso,yes,0
Ridge Hospital,St Gregory Catholic Hospital,0.278849,5,-0.475,5.52376,Central,Gomoa East,no,0
Public Health Zonal Lab1,Sefwi Wiawso Hospital,0.981098823,3,-2.48517,6.21601,Western North,Sefwi-Wiawso,yes,0
REGIONAL HOSPITA KOFORIDUA,St Joseph (kwE) Clinic,0.744503,7,-0.66177,6.72162,Eastern,Kwahu East,no,0
REGIONAL HOSPITA KOFORIDUA,St Joseph's (new Juabeng) Hospital,0.0158597,4,-0.27238,6.1012,Eastern,New Juaben North,no,0
Cape Coast Teaching Hospital,St Luke Catholic Hospital Apam,0.531765,4,-0.73949,5.28025,Central,Gomoa West,yes,0
Dambai Health Centre,St Luke Clinic,0.333759,7,-0.139,8.139,Oti,Krachi Nchumuru,no,0
Effia Nkwanta Regional Hospital,St Martin De Porres (Ellembelle) Hospital,0.725944,4,-2.46933,4.96499,Western,Ellembelle,yes,0
REGIONAL HOSPITA KOFORIDUA,St Martin's (lower Manya) Hospital,0.247271,5,-0.01469,6.14498,Eastern,Lower Manya-Krobo,no,0
Komfo Anokye Teaching Hospital,St Michaels Clinic,0.655867,7,-1.0784,6.34166,Eastern,Birim North,no,0
Ho Teaching Hospital,St Patrick (kpando) Hospital,0.442465,5,0.28712,6.99852,Volta,Kpando,no,0
Ridge Hospital,St Theresa Hospital,0.605736,5,-0.767937,5.76957,Eastern,Asene Manso Akroso,no,0
Holy Family Hospital,St Theresa Hospital-Nkoranza,0.239266,4,-1.70495,7.57127,Bono East,Nkoranza South,yes,0
Sunyani Regional Hospital,St. Alban's Health Center,0.389015,6,-2.67945,7.47901,Bono,Berekum,no,0
Public Health Zonal Lab3,St. Anne's Hospital,1.310466052,3,-1.79957,9.06271,Savannah,West Gonja,yes,0
Komfo Anokye Teaching Hospital,St. Benito Menni Hospital,0.398261,5,-1.53226,6.31148,Ashanti,Adansi North,no,0
Ridge Hospital,St. Bernard Clinic,0.228076,7,-0.01438,5.69636,Greater Accra,Ashaiman,no,0
Komfo Anokye Teaching Hospital,St. Edwards Hospital,0.31469,5,-1.88333,6.88333,Ashanti,Ahafo Ano South East,no,0
Wa Regional Hospital,St. Ignatius Clinic,0.26283,7,-2.6025,9.8375,Upper West,Wa West,no,0
Sefwi Wiawso Hospital,St. Jason Hospital,0.425024,5,-2.87411,6.04463,Western North,Sefwi-Akontombra,no,0
Wa Regional Hospital,St. John's Health Centre,0.588664,6,-1.97081,10.2997,Upper West,Wa East,no,0
Sefwi Wiawso Hospital,St. Johns Community Clinic,0.078106,7,-2.56326,6.21444,Central,Upper Denkyira West,no,0
St. Anne's Hospital,St. Joseph Health Centre,0.644381,6,-2.41155,9.26447,Savannah,Sawla-Tuna-Kalba,no,0
Wa Regional Hospital,St. Joseph's Hospital,0.481584,7,-2.69973,10.5336,Upper West,Jirapa,no,0
Komfo Anokye Teaching Hospital,St. Louis Health Centre,0.480628,6,-1.41667,6.26667,Ashanti,Adansi Asokwa,no,0
Bolgatanga Regional Hospital,St. Lucas Hospital,0.43079,6,-1.26623,10.659,Upper East,Builsa North,no,0
Komfo Anokye Teaching Hospital,St. Martin's Catholic Hospital,0.37995,5,-1.8813,6.41353,Ashanti,Amansie South,yes,0
Ridge Hospital,St. Martin's Memorial Hospital,0.219555,5,-0.03714,5.71073,Greater Accra,Ashaiman,no,0
Ridge Hospital,St. Martins Memorial Hospital,0.0537883,5,-0.25127,5.5503,Greater Accra,Ablekuma Central,no,0
Dambai Health Centre,St. Mary Theresa Hospital,0.456969,4,0.51014,7.74199,Oti,Kadjebi,yes,0
Sunyani Regional Hospital,St. Matthews Hospital - Ampenkro,0.453516,6,-2.76102,7.26731,Bono,Dormaa East,no,0
Komfo Anokye Teaching Hospital,St. Michael's Catholic Hospital - Pramso,0.181422,5,-1.51161,6.55959,Ashanti,Bosomtwe,yes,0
Komfo Anokye Teaching Hospital,St. Patrick's Catholic Hospital,0.255272,5,-1.66608,6.95036,Ashanti,Offinso,yes,0
Wa Regional Hospital,St. Paul's Health Centre,0.772168,6,-1.74884,10.1322,Upper West,Wa East,no,0
Komfo Anokye Teaching Hospital,St. Peter's Catholic Hospital,0.351338,7,-1.67489,6.34942,Ashanti,Amansie Central,no,0
Bolgatanga Regional Hospital,St. Theresah Health Centre,0.115568,6,-0.9,10.9167,Upper East,Bongo,no,0
Komfo Anokye Teaching Hospital,St. Vincent's Catholic (Drobonso) Clinic,0.62028,7,-1.12584,7.06027,Ashanti,Sekyere Afram Plains,no,0
Effia Nkwanta Regional Hospital,Stratford Clinic,0.0595465,7,-1.718,4.97756,Western,Sekondi-Takoradi,no,0
REGIONAL HOSPITA KOFORIDUA,Subi Health Centre,0.610305,6,-0.86086,6.18639,Eastern,Kwaebibirem,no,0
Sefwi Wiawso Hospital,Subin Health Centre,0.481148,4,-2.00427,6.20048,Central,Upper Denkyira West,no,0
REGIONAL HOSPITA KOFORIDUA,Suhum District Hospital,0.197283,4,-0.44529,6.03715,Eastern,Suhum,yes,0
REGIONAL HOSPITA KOFORIDUA,Suhum Health Centre,0.202938,6,-0.45,6.03333,Eastern,Suhum,no,0
Sefwi Wiawso Hospital,Suiano Health Centre,0.294657,6,-2.77298,6.27916,Western North,Bodi,no,0
Sunyani Regional Hospital,Suma Presby Health Centre,0.706611,6,-2.72633,7.91906,Bono,Jaman North,no,0
Bolgatanga Regional Hospital,Sumbrungu Health Centre,0.072421,6,-0.93265,10.8229,Upper East,Bolgatanga Municipal,no,0
Komfo Anokye Teaching Hospital,Suntreso Government Hospital,0.0121487,5,-1.64096,6.69484,Ashanti,Kumasi,no,0
Public Health Zonal Lab1,Sunyani Regional Hospital,0.941868,3,-2.31422,7.34507,Bono,Sunyani Municipal,yes,0
Effia Nkwanta Regional Hospital,Supomu Dunkwa Health Centre,0.219954,6,-1.63067,5.11244,Western,Shama,no,0
Goaso Municipal Hospital,Suponso CHPS,0.348144,7,-2.17961,6.89609,Eastern,Ahafo Ano North,no,0
REGIONAL HOSPITA KOFORIDUA,Supresu Health Centre,0.199471,6,-0.45198,6.05368,Eastern,Suhum,no,0
REGIONAL HOSPITA KOFORIDUA,Swedru Catholic Clinic,0.31484,7,-0.0164,5.8938,Eastern,Birim South,no,0
Ridge Hospital,Swedru Government Hospital,0.494472,4,-0.69256,5.53547,Central,Agona West,no,0
REGIONAL HOSPITA KOFORIDUA,Tabita CHPS,0.198057,7,-0.078582,6.01105,Eastern,Asene Manso Akroso,no,0
REGIONAL HOSPITA KOFORIDUA,Tafo Government Hospital,0.172925,4,-0.366,6.23104,Ashanti,Old Tafo,no,0
Ridge Hospital,Taifa Polyclinic (RCH),0.118324,4,-0.2533,5.66721,Greater Accra,Ga East,no,0
Effia Nkwanta Regional Hospital,Takoradi Hospital,0.0393963,4,-1.75246,4.88566,Western,Sekondi-Takoradi,no,0
REGIONAL HOSPITA KOFORIDUA,Takrowase Health Centre,0.631895,6,-0.88505,6.02534,Eastern,Denkyembour,no,0
REGIONAL HOSPITA KOFORIDUA,Takyiman CHPS,0.414108,7,-0.66592,6.16316,Eastern,Kwaebibirem,no,0
Bolgatanga Regional Hospital,Talensi District Hospital,0.115207,4,-0.79459,10.7141,Upper East,Talensi,no,0
Tamale Teaching Hospital,Tamale Central Hospital,0.0185777,5,-0.83717,9.40574,Northern,Tamale,yes,0
Tamale Teaching Hospital,Tamale SDA Hospital,0.0105933,5,-0.8318,9.39974,Northern,Tamale,no,0
Public Health Zonal Lab3,Tamale Teaching Hospital,0.366166,3,-0.82349,9.39317,Northern,Tamale,yes,0
Tamale Teaching Hospital,Tamale Technical University Hospital,0.0119776,5,-0.83333,9.4,Northern,Tamale,no,0
Tamale Teaching Hospital,Tamale West Hospital,0.89686,4,-0.014176,9.00669,Northern,Tamale,no,0
Tamale Teaching Hospital,Tampion Health Center,0.239743,6,-0.672917,9.57973,Northern,Nanton,no,0
Wa Regional Hospital,Tangasie CHPS,0.356362,7,-2.71161,10.3872,Upper West,Nadowli-Kaleo,no,0
Goaso Municipal Hospital,Tanoso (Tano North) Health Centre,0.130282,6,-2.42584,6.70678,Ahafo,Asunafo South,no,0
Cape Coast Teaching Hospital,Tantri Clinic,0.00916144,7,-1.24091,5.1128,Central,Cape Coast,no,0
Tamale Teaching Hospital,Tari Health Centre,0.623832,6,-1.37757,9.67981,Savannah,North Gonja,no,0
Effia Nkwanta Regional Hospital,Tarkwa Benso Health Centre,0.421676,6,-1.95577,5.2892,Western,Tarkwa-Nsuaem,no,0
Cape Coast Teaching Hospital,Tarkwa CHPS,0.546745,7,-0.84378,5.47926,Central,Gomoa West,no,0
Effia Nkwanta Regional Hospital,Tarkwa Municipal Hospital,0.45159,4,-1.9863,5.30567,Western,Tarkwa-Nsuaem,yes,0
Dambai Health Centre,Tatale Health Center,1.34452,6,0.52957,9.36439,Northern,Tatale-Sangule,no,0
Tamale Teaching Hospital,Tatale Polyclinic,0.296438,4,-0.528996,9.35927,Northern,Tatale-Sangule,no,0
REGIONAL HOSPITA KOFORIDUA,Teacher Mante CHPS,0.243027,7,-0.4,5.9,Eastern,Ayensuano,no,0
Ho Teaching Hospital,Tease Health Centre,0.808887,6,-0.25254,6.93586,Eastern,Kwahu Afram Plains South,no,0
Effia Nkwanta Regional Hospital,Tebrebe Community Clinic,0.445635,7,-2.02832,5.26784,Western,Tarkwa-Nsuaem,no,0
Public Health Zonal Lab1,Holy Family Hospital,0.962375296,3,-1.94141,7.6078,Bono East,Techiman Municipal,yes,0
Ho Teaching Hospital,Tegbi Health Centre,0.903789,6,0.971425,5.84112,Volta,Anloga,no,0
Ridge Hospital,Tema General Hospital,0.206636,4,-0.02496,5.67387,Greater Accra,Tema,yes,0
Ridge Hospital,Tema Polyclinic,0.205675,4,-0.00667,5.63556,Greater Accra,Tema West,no,0
Baptist Hospital,Tempane CHPS,0.410226,7,-0.0929,10.826,Upper East,Tempane,no,0
Sunyani Regional Hospital,Tepa Government Hospital,0.377098,4,-2.16096,7.00052,Ashanti,Ahafo Ano North,no,0
Bolgatanga Regional Hospital,Teshie CHPS,0.4243,7,-0.469036,10.9679,Upper East,Bawku West,no,0
Ridge Hospital,Teshie Community Clinic,0.093545,7,-0.10644,5.57696,Greater Accra,Ledzokuku,no,0
REGIONAL HOSPITA KOFORIDUA,Tetteh Quarshie Memorial Hospital,0.214067,4,-0.13406,5.92153,Eastern,Akwapim North,yes,0
Effia Nkwanta Regional Hospital,Tikobo No 1 Health Centre,0.956458,6,-2.6922,5.05361,Western,Jomoro,no,0
Bolgatanga Regional Hospital,Tilli Health Centre,0.310133,7,-0.5611,10.8832,Upper East,Bawku West,no,0
Baptist Hospital,Timonde Health Centre,0.398614,6,-0.41193,10.9156,Upper East,Bawku West,no,0
REGIONAL HOSPITA KOFORIDUA,Tinkong CHPS,0.115795,7,-0.23333,5.98333,Eastern,Akwapim North,no,0
Tamale Teaching Hospital,Tolon Health Centre,0.231339,6,-1.05236,9.42688,Northern,Tolon,no,0
REGIONAL HOSPITA KOFORIDUA,Tortibo CHPS,0.327827,7,0.024282,6.2647,Eastern,Asuogyaman,no,0
Komfo Anokye Teaching Hospital,Traboum Health Centre,0.158844,6,-1.76248,6.6114,Ashanti,Atwima Kwanwoma,no,0
Ridge Hospital,Trauma & Specialist Hospital,0.482151,5,-0.64171,5.37163,Central,Efutu,no,0
Komfo Anokye Teaching Hospital,Trede Health Centre,0.136358,6,-1.66667,6.56667,Ashanti,Atwima Kwanwoma,no,0
Ho Teaching Hospital,Tregui Health Centre,0.792232,6,0.8167,5.8833,Volta,Anloga,no,0
Komfo Anokye Teaching Hospital,Trinity Hospital,0.0522445,7,-1.60945,6.74615,Ashanti,Old Tafo,yes,0
Ho Teaching Hospital,Tsetsekpo CHPS,0.717161,7,-0.083379,7.04054,Eastern,Kwahu Afram Plains North,no,0
Ho Teaching Hospital,Tsibu Health Centre,0.20703,6,0.27885,6.57829,Volta,Ho West,no,0
Ho Teaching Hospital,Tsito Health Centre,0.190243,6,0.30134,6.55093,Volta,Ho West,no,0
Cape Coast Teaching Hospital,Tuakwa CHPS,0.187603,7,-1.18242,5.28184,Central,Abura-Asebu-Kwamankese,no,0
Wa Regional Hospital,Tumu Health Centre,0.951945,6,-1.98671,10.8757,Upper West,Sissala East,no,0
Wa Regional Hospital,Tumu Hospital,0.953643,4,-1.98649,10.8776,Upper West,Sissala East,yes,0
Holy Family Hospital,Tuobodom Health Centre,0.0529722,7,-1.9004,7.64133,Bono East,Techiman North,no,0
REGIONAL HOSPITA KOFORIDUA,Tutu CHPS,0.238728,7,-0.15,5.88333,Eastern,Akwapim North,no,0
Cape Coast Teaching Hospital,Twapease CHPS,0.361406,7,-1.4249,5.4148,Central,Twifo-Hemang Lower Denkyira,no,0
REGIONAL HOSPITA KOFORIDUA,Tweapease Health Centre,0.637172,6,-0.870713,6.26862,Eastern,Birim North,no,0
REGIONAL HOSPITA KOFORIDUA,Twum Guaso CHPS,0.110463,7,-0.16667,6.03333,Eastern,Akwapim North,no,0
Wa Regional Hospital,UDS Hospital - Wa,0.106333,5,-2.47457,9.99065,Upper West,Wa Municipal,no,0
Cape Coast Teaching Hospital,University Hospital,0.0353627,5,-1.27122,5.12212,Central,Cape Coast,no,0
Ridge Hospital,University Of Ghana Medical Centre,0.0715593,4,-0.18598,5.63258,Greater Accra,Ayawaso West,yes,0
Wa Regional Hospital,Upper West Regional Hospital,0.0379418,4,-2.49806,10.0558,Upper West,Wa Municipal,no,0
Baptist Hospital,Urban (bawku) Health Centre,0.556165,6,-0.23858,11.0611,Upper East,Bawku Municipal,no,0
Baptist Hospital,Urban West Health Centre (Bawku),0.553242,6,-0.25062,11.0608,Upper East,Bawku Municipal,no,0
Ridge Hospital,Ussher Hospital,0.0261055,5,-0.21308,5.54032,Greater Accra,Accra Metro,no,0
Bolgatanga Regional Hospital,Uwasi CHPS,0.453289,7,-1.2236,10.5344,Upper East,Builsa South,no,0
Ho Teaching Hospital,Vakpo Health Centre,0.324622,6,0.2824,6.85657,Volta,North Dayi,no,0
Holy Family Hospital,Valley View Adventist Hospital - Techiman,0.0355829,5,-1.95796,7.5763,Bono East,Techiman Municipal,no,0
Ho Teaching Hospital,Vane Health Centre,0.230172,6,0.42248,6.82417,Volta,Ho West,no,0
Ho Teaching Hospital,Ve Golokwati Health Centre ,0.400964,4,0.43755,7.00071,Volta,Afadjato South,no,0
Bolgatanga Regional Hospital,Vea Health Centre,0.0681383,6,-0.86572,10.8756,Upper East,Bongo,no,0
Ridge Hospital,Vicom Specialist Hospital,0.0678475,5,-0.26573,5.551,Greater Accra,Ablekuma West,no,0
Wa Regional Hospital,Vieri Health Centre,0.187403,6,-2.60489,9.92003,Upper West,Wa West,no,0
Baptist Hospital,Vineyard Hospital,0.551534,5,-0.25913,11.0608,Upper East,Bawku Municipal,no,0
Effia Nkwanta Regional Hospital,Vivian Maternity Home,0.430351,6,-2.00929,5.26352,Western,Tarkwa-Nsuaem,no,0
REGIONAL HOSPITA KOFORIDUA,Volo Health Centre,0.566633,6,0.30833,6.06115,Volta,North Tongu,no,0
Ho Teaching Hospital,Volta Regional Hospital,0.000430104,5,0.48421,6.60215,Volta,Ho,yes,0
Public Health Zonal Lab3,Wa Regional Hospital,2.15601,3,-2.51968,10.0869,Upper West,Wa Municipal,yes,0
Wa Regional Hospital,Wa SHS Clinic,0.0538771,7,-2.48616,10.0448,Upper West,Wa Municipal,no,0
Wa Regional Hospital,Wa Urban Health Centre,0.0328626,6,-2.5003,10.0604,Upper West,Wa Municipal,no,0
Wa Regional Hospital,Wa West District Hospital,0.308001,4,-2.6839,9.82637,Upper West,Wa West,yes,0
Bolgatanga Regional Hospital,Wagliga CHPS,0.122937,7,-0.80565,10.9169,Upper East,Bongo,no,0
Baptist Hospital,Walewale District Hospital,0.623043,4,-0.013475,10.0058,North East,West Mamprusi,no,0
Wa Regional Hospital,Wallembelle Health Centre,0.689437,6,-1.96864,10.5013,Upper West,Sissala East,no,0
Cape Coast Teaching Hospital,Wamaso CHPS,0.71863,7,-1.64436,5.69844,Central,Twifo-Ati-Mokwa,no,0
Bolgatanga Regional Hospital,War Memorial Hospital,0.241782,4,-1.09059,10.886,Upper East,Kasena-Nankana,yes,0
Sefwi Wiawso Hospital,Wassa Akropong Govt Hospital,0.589816,4,-2.0847,5.78299,Western,Wassa Amenfi East,yes,0
Cape Coast Teaching Hospital,Wassa CHPS,0.579626,7,-0.77705,5.45099,Central,Gomoa West,no,0
Ho Teaching Hospital,Waya Health Centre,0.216561,6,0.635,6.44682,Volta,Adaklu,no,0
Ridge Hospital,Weija-Gbawe Municipal Hospital,0.0908089,4,-0.28956,5.56545,Greater Accra,Weija-Gbawe,yes,0
Holy Family Hospital,Wenchi Methodist Hospital,0.211868,4,-2.11095,7.73486,Bono,Wenchi,yes,0
Baptist Hospital,Wenchiki Health Centre,0.62421,6,0.20774,10.2732,North East,Chereponi,no,0
Effia Nkwanta Regional Hospital,Western Naval Command Medical Centre,0.0389813,7,-1.70755,4.93658,Western,Sekondi-Takoradi,no,0
Effia Nkwanta Regional Hospital,Whindo Health Centre,0.0682754,6,-1.81212,4.9339,Western,Effia-Kwesimintsim,no,0
Komfo Anokye Teaching Hospital,Wiamoase SDA Hospital,0.375038,5,-1.50958,7.05323,Ashanti,Sekyere South,no,0
Sefwi Wiawso Hospital,Wiawso Govt Hospital,0.0133537,4,-2.49423,6.2062,Western North,Sefwi-Wiawso,no,0
Baptist Hospital,Widana Health Centre,0.662217,6,-0.02023,11.0846,Upper East,Pusiga,no,0
Bolgatanga Regional Hospital,Widnaba Health Centre,0.336385,7,-0.5683,10.9718,Upper East,Bawku West,no,0
Bolgatanga Regional Hospital,Winkongo Health Centre,0.0968406,6,-0.86556,10.7108,Upper East,Talensi,no,0
Ridge Hospital,Winneba Health Centre,0.477041,4,-0.6229,5.34374,Central,Efutu,no,0
Ridge Hospital,Winneba Municipal Hospital,0.477245,4,-0.623084,5.34365,Central,Efutu,yes,0
Komfo Anokye Teaching Hospital,Wioso (Adansi North) Health Centre,0.417217,6,-1.66127,6.28179,Ashanti,Adansi North,no,0
Ho Teaching Hospital,Wli Central Health Centre,0.523687,6,0.5865,7.11615,Volta,Hohoe,no,0
Ho Teaching Hospital,Wli Todzi Health Centre,0.452349,6,0.569985,7.04669,Volta,Hohoe,no,0
Baptist Hospital,Wonjuga CHPS,0.759403,7,0.33012,10.2156,North East,Chereponi,no,0
Komfo Anokye Teaching Hospital,Woraso Health Centre,0.395088,6,-1.2768,6.87646,Ashanti,Sekyere Kumawu,no,0
Dambai Health Centre,Worawora Hospital,0.578884,4,0.37311,7.5165,Oti,Biakoye,yes,0
Baptist Hospital,Worikambo Health Centre,0.337324,6,-0.14177,10.7719,Upper East,Garu,no,0
Baptist Hospital,Woriyanga Health Centre,0.486729,6,-0.05586,10.895,Upper East,Tempane,no,0
Dambai Health Centre,Wulensi Polyclinic,0.619566,6,0.00344,8.65638,Northern,Nanumba South,no,0
Wa Regional Hospital,Yaala Health Centre,0.684421,6,-1.83648,10.1278,Upper West,Wa East,no,0
Bolgatanga Regional Hospital,Yagaba Health Centre,0.717247,6,-1.28578,10.229,North East,Mamprugu-Moagduri,no,0
Sunyani Regional Hospital,Yamfo (Tano North) Health Centre,0.151755,6,-2.23333,7.21667,Ahafo,Tano North,no,0
Tamale Teaching Hospital,Yapei Health Centre,0.413908,6,-1.15389,9.14386,Savannah,Central Gonja,no,0
Holy Family Hospital,Yefri Health Centre,0.210796,6,-1.74787,7.69133,Bono East,Nkoranza North,no,0
Baptist Hospital,Yelwoko Health Centre,0.362645,7,-0.49368,10.859,Upper East,Bawku West,no,0
Tamale Teaching Hospital,Yendi District Hospital,0.828603,4,0.00417,9.43269,Northern,Yendi,yes,0
Sefwi Wiawso Hospital,Yiwabra Health Centre,0.49174,6,-2.66178,5.75708,Western North,Aowin,no,0
REGIONAL HOSPITA KOFORIDUA,Yokwenor CHPS,0.245559,7,-0.016047,6.143,Eastern,Lower Manya-Krobo,no,0
Baptist Hospital,Yunyoo Health Centre,0.352136,4,-0.01575,10.4809,North East,Yunyoo-Nasuan,no,0
Tamale Teaching Hospital,Zabzugu District Hospital,1.20555,4,0.37822,9.297,Northern,Zabzugu,yes,0
Tamale Teaching Hospital,Zabzugu RCH Clinic,1.19722,7,0.36973,9.29533,Northern,Zabzugu,no,0
Bolgatanga Regional Hospital,Zanlerigu CHPS,0.12876,7,-0.733333,10.8,Upper East,Nabdam,no,0
Baptist Hospital,Zawse Health Centre,0.533432,7,-0.316257,11.0508,Upper East,Binduri,no,0
Bolgatanga Regional Hospital,Zebilla Hospital,0.40943,4,-0.4733,10.9366,Upper East,Bawku West,yes,0
Ridge Hospital,Zenu Health Centre,0.218484,6,-0.06012,5.731,Greater Accra,Kpone-Katamanso,no,0
Wa Regional Hospital,Zini Health Centre,0.781155,6,-2.4089,10.8602,Upper West,Sissala West,no,0
Komfo Anokye Teaching Hospital,Zion Camp CHPS,0.82611,7,-1.64544,5.87182,Central,Upper Denkyira East,no,0
Ho Teaching Hospital,Ziope Health Centre,0.311403,4,0.73793,6.4216,Volta,Agortime-Ziope,no,0
REGIONAL HOSPITA KOFORIDUA,Zongo (new Juabeng) Health Centre,0.0146201,6,-0.255659,6.11118,Eastern,New Juaben South,no,0
Sunyani Regional Hospital,Zongo CHPS,0.387187,7,-2.69911,7.30296,Central,Dormaa East,no,0
Baptist Hospital,Zongoire Health Centre,0.183406,6,-0.43351,10.6901,Upper East,Bawku West,no,0
Bolgatanga Regional Hospital,Zorko Health Centre (New),0.12618,6,-0.908982,10.9246,Upper East,Bongo,no,0
Bolgatanga Regional Hospital,Zuarungu Health Centre,0.0986155,4,-0.7956,10.8806,Upper East,Bolgatanga East,no,0
Bolgatanga Regional Hospital,Zuarungu-moshie Health Centre,0.0546789,6,-0.807867,10.799,Upper East,Bolgatanga East,no,0
